id,region,vegClimZoneLab,index,pop,ref,skog,naturtype,tilstand,kartleggingsår
NINFP2310120039,Sørlandet,Boreonemoral sone (BN),0.5839,5.49968201289941,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,sværtRedusert,2023
NINFP2510196621,Østlandet,Mellomboreal sone (MB),1,0.158973571875965,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2025
NINFP2410149133,Midt-Norge,Boreonemoral sone (BN),1,0.0100826087264002,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,dårlig,2024
NINFP2510206931,Nord-Norge,Nordboreal sone (NB),0.9782,0.935024391551877,0.30684792412651907,5.821801155090335,Gammel fattig sumpskog,god,2025
NINFP2410155979,Nord-Norge,Mellomboreal sone (MB),0.5966,2.85956455887211,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,god,2024
NINFP2410171477,Midt-Norge,Sørboreal sone (SB),0.44510000000000005,4.82441971521648,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,sværtRedusert,2024
NINFP2510186233,Sørlandet,Boreonemoral sone (BN),0.08489999999999998,8.61119158621745,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2025
NINFP1810029775,Nord-Norge,Mellomboreal sone (MB),0.9834,0.966886652126218,0.32338532765706385,6.634419552087784,Sentrisk høgmyr,dårlig,2018
NINFP2510189103,Nord-Norge,Mellomboreal sone (MB),1,0.0338105450739694,0.32338532765706385,6.634419552087784,Atlantisk høymyr,sværtRedusert,2025
NINFP2010036344,Nord-Norge,Mellomboreal sone (MB),0.2893,3.91752948404865,0.32338532765706385,6.634419552087784,Rik gransumpskog,god,2020
NINFP2410168407,Østlandet,Nordboreal sone (NB),0.9888,0.659006688314953,0.1333722601996528,6.176461364746097,Semi-naturlig myr,dårlig,2024
NINFP2010021396,Midt-Norge,Mellomboreal sone (MB),0.6718999999999999,3.17532817112726,0.5928209092881944,7.7255006103515615,Gammel fattig sumpskog,god,2020
NINFP1810010415,Østlandet,Sørboreal sone (SB),1,1.77930167029841,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2310134651,Sørlandet,Boreonemoral sone (BN),1,0.959615984109005,1.7234797159830728,10.968219366073608,Sørlig nedbørsmyr,dårlig,2023
NINFP2510201933,Nord-Norge,Mellomboreal sone (MB),1,0.0495332533448761,0.32338532765706385,6.634419552087784,Slåttemyr,dårlig,2025
NINFP1810041137,Østlandet,Sørboreal sone (SB),0.9243,3.62733054600444,1.82999516805013,11.313953018188476,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP2110048153,Vestlandet,Sørboreal sone (SB),0.9835,1.18612760904841,0.1146388922797309,10.6534990234375,Sørlig nedbørsmyr,god,2021
NINFP1810033903,Østlandet,Sørboreal sone (SB),0.367,6.79378159542576,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP1810008414,Sørlandet,Boreonemoral sone (BN),0.91,3.60642844630382,1.7234797159830728,10.968219366073608,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP1910023274,Østlandet,Mellomboreal sone (MB),1,0.401450839052175,0.5590415785047743,10.507604438781735,Kalkrik helofyttsump,moderat,2019
NINFP1810032075,Østlandet,Mellomboreal sone (MB),0.8183,3.29919346099632,0.5590415785047743,10.507604438781735,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2110034149,Midt-Norge,Sørboreal sone (SB),1,0.0251003117147434,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2021
NINFP1910033779,Østlandet,Nordboreal sone (NB),0.9337,1.21716392761635,0.1333722601996528,6.176461364746097,Rik gransumpskog,god,2019
NINFP1910053304,Vestlandet,Boreonemoral sone (BN),1,0.0257504659555895,0.11622073703342016,11.204487661361696,Sørlig slåttemyr,god,2019
NINFP2410154157,Nord-Norge,Mellomboreal sone (MB),0.9999,0.386817109991704,0.32338532765706385,6.634419552087784,Platåhøymyr,god,2024
NINFP2310121852,Østlandet,Mellomboreal sone (MB),0.41159999999999997,5.52036452871228,0.5590415785047743,10.507604438781735,Rik gransumpskog,god,2023
NINFP2010038743,Nord-Norge,Sørboreal sone (SB),1,0.02459206581389,0.16896093156602648,6.985200634002686,Rik åpen jordvannsmyr i mellomboreal sone,sværtRedusert,2020
NINFP2410166892,Midt-Norge,Mellomboreal sone (MB),0.997,0.958012576792003,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP1910033441,Nord-Norge,Mellomboreal sone (MB),1,0.0112741909307545,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2019
NINFP1810015972,Nord-Norge,Nordboreal sone (NB),1,0.0600426716356492,0.30684792412651907,5.821801155090335,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP2510211455,Midt-Norge,Boreonemoral sone (BN),0.9953,0.554747887897813,0.0364764059914483,8.505414155006413,Semi-naturlig myr,moderat,2025
NINFP2210094666,Midt-Norge,Mellomboreal sone (MB),1,0.29612534766425,0.5928209092881944,7.7255006103515615,Slåttemyr,dårlig,2022
NINFP2310140299,Østlandet,Mellomboreal sone (MB),0.9988,0.913335088291021,0.5590415785047743,10.507604438781735,Høgereligende og nordlig nedbørsmyr,moderat,2023
NINFP1910051430,Østlandet,Boreonemoral sone (BN),0.7578,4.62254896274084,1.559071621365017,11.331133085250856,Rik svartorstrandskog,dårlig,2019
NINFP2210080641,Nord-Norge,Sørboreal sone (SB),1,0.0129032826364327,0.16896093156602648,6.985200634002686,Høgereligende og nordlig nedbørsmyr,sværtRedusert,2022
NINFP2210081172,Nord-Norge,Mellomboreal sone (MB),1,0.0120928162284825,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP1810009175,Østlandet,Sørboreal sone (SB),0.9944,2.45363846139965,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2410149109,Midt-Norge,Boreonemoral sone (BN),1,0.0101687016583989,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,god,2024
NINFP2510196890,Østlandet,Sørboreal sone (SB),1,0.573316849627001,1.82999516805013,11.313953018188476,Rik åpen sørlig jordvannsmyr,god,2025
NINFP2510219036,Østlandet,Mellomboreal sone (MB),1,0.481544652029911,0.5590415785047743,10.507604438781735,Eksentrisk høymyr,god,2025
NINFP2410179329,Midt-Norge,Boreonemoral sone (BN),0.9485,1.40552134794554,0.0364764059914483,8.505414155006413,Gammel fattig sumpskog,god,2024
NINFP1810021347,Nord-Norge,Mellomboreal sone (MB),1,0.200277359045857,0.32338532765706385,6.634419552087784,Åpen myrflate i boreonemoral til nordboreal sone,moderat,2018
NINFP2410148023,Midt-Norge,Sørboreal sone (SB),1,0.0687720367420698,0.6346605428059896,9.350461395263672,Semi-naturlig myr,moderat,2024
NINFP1910005481,Midt-Norge,Boreonemoral sone (BN),1,0.0384277213347507,0.0364764059914483,8.505414155006413,Terrengdekkende myr,god,2019
NINFP2110047476,Østlandet,Sørboreal sone (SB),1,0.0540209440252946,1.82999516805013,11.313953018188476,Eksentrisk høymyr,god,2021
NINFP2010049263,Midt-Norge,Mellomboreal sone (MB),0.9217,1.96350639767887,0.5928209092881944,7.7255006103515615,Slåttemyr,dårlig,2020
NINFP2210105680,Sørlandet,Boreonemoral sone (BN),0,12.3813253781158,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,moderat,2022
NINFP1810028503,Nord-Norge,Mellomboreal sone (MB),1,0.0161686761529707,0.32338532765706385,6.634419552087784,Kalkrik åpen jordvannsmyr i boreonemoral til nordboreal sone,god,2018
NINFP2410168392,Østlandet,Boreonemoral sone (BN),0.18789999999999996,7.82011457941731,1.559071621365017,11.331133085250856,Gammel fattig sumpskog,god,2024
NINFP2110020788,Nord-Norge,Mellomboreal sone (MB),1,0.0407627595552948,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP1810020188,Midt-Norge,Boreonemoral sone (BN),1,0.0100601122867581,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP1810043184,Østlandet,Mellomboreal sone (MB),0.13829999999999998,7.36767004251935,0.5590415785047743,10.507604438781735,Svak kilde og kildeskogsmark,dårlig,2018
NINFP1910012614,Midt-Norge,Sørboreal sone (SB),1,0.010106666312945,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2019
NINFP2010054468,Midt-Norge,Sørboreal sone (SB),0.7973,3.15488172010179,0.6346605428059896,9.350461395263672,Gammel fattig sumpskog,god,2020
NINFP2210095974,Nord-Norge,Sørboreal sone (SB),1,0.0425479148943472,0.16896093156602648,6.985200634002686,Rik åpen jordvannsmyr i mellomboreal sone,dårlig,2022
NINFP2310121856,Østlandet,Mellomboreal sone (MB),0.27459999999999996,6.31818620449969,0.5590415785047743,10.507604438781735,Rik gransumpskog,dårlig,2023
NINFP2210112541,Vestlandet,Boreonemoral sone (BN),1,0.0106928751860401,0.11622073703342016,11.204487661361696,Semi-naturlig myr,sværtRedusert,2022
NINFP2310141470,Østlandet,Mellomboreal sone (MB),0.41080000000000005,5.52446199628386,0.5590415785047743,10.507604438781735,Rik gransumpskog,god,2023
NINFP2210088622,Nord-Norge,Nordboreal sone (NB),1,0.0166872111942433,0.30684792412651907,5.821801155090335,Slåttemyr,god,2022
NINFP2110020408,Nord-Norge,Nordboreal sone (NB),1,0.301841468091748,0.30684792412651907,5.821801155090335,Slåttemyr,god,2021
NINFP2310143932,Sørlandet,Sørboreal sone (SB),1,0.46796498629995,1.2920458645290798,9.933450393676758,Sørlig nedbørsmyr,god,2023
NINFP2410162006,Vestlandet,Sørboreal sone (SB),1,0.0325624871476656,0.1146388922797309,10.6534990234375,Sørlig slåttemyr,god,2024
NINFP2410163712,Sørlandet,Boreonemoral sone (BN),0.7202999999999999,4.82323794390966,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,god,2024
NINFP2010021309,Midt-Norge,Sørboreal sone (SB),0.9961,1.13281212181149,0.6346605428059896,9.350461395263672,Semi-naturlig myr,god,2020
NINFP2010006887,Nord-Norge,Sørboreal sone (SB),1,0.132741296394245,0.16896093156602648,6.985200634002686,Platåhøymyr,sværtRedusert,2020
NINFP2410174469,Nord-Norge,Sørboreal sone (SB),1,0.0440027546736857,0.16896093156602648,6.985200634002686,Øyblandingsmyr,moderat,2024
NINFP2410181202,Midt-Norge,Boreonemoral sone (BN),1,0.0861949505988876,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,moderat,2024
NINFP2210076428,Nord-Norge,Mellomboreal sone (MB),1,0.0102525283970943,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,moderat,2022
NINFP2410154220,Nord-Norge,Nordboreal sone (NB),0.5952,2.52724976518415,0.30684792412651907,5.821801155090335,Rik gråorsumpskog,god,2024
NINFP2310139216,Nord-Norge,Mellomboreal sone (MB),0.6178,2.78972132386994,0.32338532765706385,6.634419552087784,Rik gransumpskog,god,2023
NINFP2210094788,Østlandet,Nordboreal sone (NB),0.9319,1.22959847966854,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2022
NINFP2510191147,Vestlandet,Boreonemoral sone (BN),1,0.164921538669003,0.11622073703342016,11.204487661361696,Kalkrik helofyttsump,god,2025
NINFP2510214932,Østlandet,Sørboreal sone (SB),0.9908,2.59376217590977,1.82999516805013,11.313953018188476,Gammel fattig sumpskog,god,2025
NINFP1910032629,Midt-Norge,Mellomboreal sone (MB),1,0.0813274665898372,0.5928209092881944,7.7255006103515615,Høgereligende og nordlig nedbørsmyr,sværtRedusert,2019
NINFP2410160716,Midt-Norge,Mellomboreal sone (MB),0.9993,0.791447566335335,0.5928209092881944,7.7255006103515615,Gammel fattig sumpskog,god,2024
NINFP2010050659,Midt-Norge,Mellomboreal sone (MB),1,0.0607938006867307,0.5928209092881944,7.7255006103515615,Slåttemyr,god,2020
NINFP1810016919,Vestlandet,Boreonemoral sone (BN),0.9991,0.467777122167696,0.11622073703342016,11.204487661361696,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2510209579,Midt-Norge,Boreonemoral sone (BN),1,0.0105750921427281,0.0364764059914483,8.505414155006413,Kalkrik helofyttsump,god,2025
NINFP2310122439,Vestlandet,Boreonemoral sone (BN),0.4134,5.63475566951243,0.11622073703342016,11.204487661361696,Rik svartorsumpskog,moderat,2023
NINFP2510196629,Østlandet,Mellomboreal sone (MB),0.9792,1.67001922008701,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2025
NINFP2010053476,Midt-Norge,Sørboreal sone (SB),1,0.265567602809811,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,sværtRedusert,2020
NINFP2110015605,Vestlandet,Mellomboreal sone (MB),1,0.0337601910310653,0.3023709615071615,10.115333770751953,Slåttemyr,moderat,2021
NINFP2310131705,Midt-Norge,Sørboreal sone (SB),0.7848999999999999,3.22308281513814,0.6346605428059896,9.350461395263672,Rik gråorsumpskog,moderat,2023
NINFP2410156626,Nord-Norge,Nordboreal sone (NB),0.9994,0.453390979816243,0.30684792412651907,5.821801155090335,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP2410161710,Sørlandet,Sørboreal sone (SB),0.2983,6.16505459885444,1.2920458645290798,9.933450393676758,Rik svartorsumpskog,god,2024
NINFP2310123158,Midt-Norge,Sørboreal sone (SB),1,0.0540778964156227,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,god,2023
NINFP2310132303,Nord-Norge,Sørboreal sone (SB),1,0.0489569797718587,0.16896093156602648,6.985200634002686,Terrengdekkende myr,moderat,2023
NINFP2010040351,Nord-Norge,Mellomboreal sone (MB),1,0.0292315730732446,0.32338532765706385,6.634419552087784,Høgereligende og nordlig nedbørsmyr,moderat,2020
NINFP2110018534,Østlandet,Mellomboreal sone (MB),0.9975,1.02999443044377,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,god,2021
NINFP2310131888,Sørlandet,Sørboreal sone (SB),1,0.278575219851733,1.2920458645290798,9.933450393676758,Sørlig nedbørsmyr,god,2023
NINFP1810040510,Østlandet,Sørboreal sone (SB),0.9605,3.20442165414324,1.82999516805013,11.313953018188476,Rik åpen sørlig jordvannsmyr,god,2018
NINFP2010037854,Midt-Norge,Sørboreal sone (SB),0.9166,2.3543176910863,0.6346605428059896,9.350461395263672,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2310136787,Nord-Norge,Mellomboreal sone (MB),1,0.027212669289014,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP2010002249,Midt-Norge,Sørboreal sone (SB),1,0.0168854984557528,0.6346605428059896,9.350461395263672,Semi-naturlig våteng,god,2020
NINFP2310142828,Østlandet,Mellomboreal sone (MB),1,0.616540193204967,0.5590415785047743,10.507604438781735,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP2510210137,Østlandet,Nordboreal sone (NB),0.9238999999999999,1.28095880058589,0.1333722601996528,6.176461364746097,Gammel fattig sumpskog,god,2025
NINFP2010004767,Østlandet,Sørboreal sone (SB),1,0.0142147604259662,1.82999516805013,11.313953018188476,Sørlig kaldkilde,god,2020
NINFP2510200173,Nord-Norge,Mellomboreal sone (MB),1,0.0101060965196567,0.32338532765706385,6.634419552087784,Slåttemyr,dårlig,2025
NINFP2510198484,Midt-Norge,Boreonemoral sone (BN),0.9858,0.846788742737967,0.0364764059914483,8.505414155006413,Terrengdekkende myr,sværtRedusert,2025
NINFP2210100762,Østlandet,Boreonemoral sone (BN),0.8144,4.27558892164126,1.559071621365017,11.331133085250856,Gammel fattig sumpskog,god,2022
NINFP1910001258,Østlandet,Boreonemoral sone (BN),0.9543,3.06235525640057,1.559071621365017,11.331133085250856,Rik svartorsumpskog,dårlig,2019
NINFP2210083780,Vestlandet,Boreonemoral sone (BN),0.9996,0.378048731584803,0.11622073703342016,11.204487661361696,Gammel fattig sumpskog,god,2022
NINFP2510214626,Sørlandet,Boreonemoral sone (BN),1,0.95737993801185,1.7234797159830728,10.968219366073608,Kalkrik helofyttsump,god,2025
NINFP2310139621,Nord-Norge,Mellomboreal sone (MB),0.9988,0.548289758217623,0.32338532765706385,6.634419552087784,Semi-naturlig våteng,god,2023
NINFP2310127241,Østlandet,Sørboreal sone (SB),1,0.152114058069963,1.82999516805013,11.313953018188476,Rik åpen sørlig jordvannsmyr,god,2023
NINFP2210092236,Midt-Norge,Nordboreal sone (NB),1,0.0328186258742925,0.19403215196397572,6.476105743408203,Slåttemyr,dårlig,2022
NINFP2210082701,Nord-Norge,Mellomboreal sone (MB),1,0.0159680209411861,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP1810045276,Vestlandet,Boreonemoral sone (BN),1,0.0167023451444736,0.11622073703342016,11.204487661361696,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP2310127943,Midt-Norge,Boreonemoral sone (BN),1,0.0101663935326084,0.0364764059914483,8.505414155006413,Rik åpen sørlig jordvannsmyr,god,2023
NINFP2310135365,Vestlandet,Boreonemoral sone (BN),1,0.0103920874403973,0.11622073703342016,11.204487661361696,Semi-naturlig myr,god,2023
NINFP2410152760,Sørlandet,Boreonemoral sone (BN),0.13329999999999997,8.09556296693347,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,dårlig,2024
NINFP2110043168,Midt-Norge,Mellomboreal sone (MB),1,0.0103425941327611,0.5928209092881944,7.7255006103515615,Øyblandingsmyr,god,2021
NINFP2010025849,Nord-Norge,Mellomboreal sone (MB),0.3074,3.84683824975232,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,moderat,2020
NINFP1810046780,Vestlandet,Boreonemoral sone (BN),0.8108,3.225168840679,0.11622073703342016,11.204487661361696,"Flommyr, myrkant og myrskogsmark",moderat,2018
NINFP2010010681,Nord-Norge,Mellomboreal sone (MB),0.08520000000000005,5.02328811571161,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,god,2020
NINFP1910048864,Østlandet,Sørboreal sone (SB),1,0.563797224121515,1.82999516805013,11.313953018188476,Rik vierstrandskog,moderat,2019
NINFP1910006308,Midt-Norge,Boreonemoral sone (BN),0.9993,0.278609784149342,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,moderat,2019
NINFP2210091386,Østlandet,Nordboreal sone (NB),0.8556,1.63858549609506,0.1333722601996528,6.176461364746097,Rik gransumpskog,moderat,2022
NINFP2310130286,Nord-Norge,Mellomboreal sone (MB),1,0.0222186296920036,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2023
NINFP2510200745,Midt-Norge,Sørboreal sone (SB),0.3631,5.21572287961527,0.6346605428059896,9.350461395263672,Rik gransumpskog,moderat,2025
NINFP2210084633,Midt-Norge,Boreonemoral sone (BN),0.9965,0.498187664743803,0.0364764059914483,8.505414155006413,Sørlig nedbørsmyr,dårlig,2022
NINFP2010043050,Vestlandet,Boreonemoral sone (BN),1,0.048270529179176,0.11622073703342016,11.204487661361696,Rik åpen sørlig jordvannsmyr,god,2020
NINFP2210113423,Østlandet,Boreonemoral sone (BN),0.6631,5.14363662765126,1.559071621365017,11.331133085250856,Sørlig nedbørsmyr,god,2022
NINFP2510187347,Østlandet,Nordboreal sone (NB),1,0.163161177553033,0.1333722601996528,6.176461364746097,Slåttemyr,god,2025
NINFP2410174130,Sørlandet,Nordboreal sone (NB),1,0.0965705147279859,0.16949232313368057,6.457159194946289,Rik åpen jordvannsmyr i mellomboreal sone,god,2024
NINFP1810042202,Østlandet,Mellomboreal sone (MB),0.12460000000000004,7.50501419421021,0.5590415785047743,10.507604438781735,Kalkrik myr- og sumpskogsmark,dårlig,2018
NINFP2310141727,Midt-Norge,Sørboreal sone (SB),1,0.0345378860274101,0.6346605428059896,9.350461395263672,Høgereligende og nordlig nedbørsmyr,god,2023
NINFP2210087543,Nord-Norge,Nordboreal sone (NB),1,0.227115272246385,0.30684792412651907,5.821801155090335,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP2410165126,Midt-Norge,Mellomboreal sone (MB),1,0.0328754352228161,0.5928209092881944,7.7255006103515615,Slåttemyr,sværtRedusert,2024
NINFP2410172639,Nord-Norge,Sørboreal sone (SB),0.9525,1.23425800687852,0.16896093156602648,6.985200634002686,Rik åpen jordvannsmyr i mellomboreal sone,dårlig,2024
NINFP1810021038,Østlandet,Mellomboreal sone (MB),0.5595,4.7485133994822,0.5590415785047743,10.507604438781735,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP2210074941,Sørlandet,Boreonemoral sone (BN),0.08650000000000002,8.59107487890108,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,god,2022
NINFP2310131710,Midt-Norge,Sørboreal sone (SB),0.31010000000000004,5.48641383210364,0.6346605428059896,9.350461395263672,Eksentrisk høymyr,sværtRedusert,2023
NINFP2210094449,Midt-Norge,Mellomboreal sone (MB),1,0.210395901024443,0.5928209092881944,7.7255006103515615,Rik åpen jordvannsmyr i mellomboreal sone,god,2022
NINFP2410178433,Østlandet,Mellomboreal sone (MB),0.5356000000000001,4.87157585265832,0.5590415785047743,10.507604438781735,Rik gråorsumpskog,sværtRedusert,2024
NINFP2010012599,Østlandet,Mellomboreal sone (MB),0.9646,1.93816681357861,0.5590415785047743,10.507604438781735,Gammel fattig sumpskog,moderat,2020
NINFP1810044561,Vestlandet,Boreonemoral sone (BN),1,0.0101317985905749,0.11622073703342016,11.204487661361696,"Flommyr, myrkant og myrskogsmark",god,2018
NINFP2110024388,Nord-Norge,Mellomboreal sone (MB),1,0.0315795131632125,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2021
NINFP1810014705,Vestlandet,Boreonemoral sone (BN),1,0.225063817723656,0.11622073703342016,11.204487661361696,Åpen myrflate i boreonemoral til nordboreal sone,god,2018
NINFP1910033269,Midt-Norge,Mellomboreal sone (MB),1,0.379200033237077,0.5928209092881944,7.7255006103515615,Semi-naturlig myr,dårlig,2019
NINFP1810030648,Sørlandet,Nordboreal sone (NB),0.6720999999999999,2.44522129730604,0.16949232313368057,6.457159194946289,Kalkrik myr- og sumpskogsmark,god,2018
NINFP1810018304,Østlandet,Mellomboreal sone (MB),0.6769000000000001,4.13372879458873,0.5590415785047743,10.507604438781735,Svak kilde og kildeskogsmark,god,2018
NINFP2010052898,Østlandet,Nordboreal sone (NB),0.7858,1.92462204589871,0.1333722601996528,6.176461364746097,Slåttemyr,moderat,2020
NINFP2210084041,Østlandet,Boreonemoral sone (BN),0.528,5.83333304596535,1.559071621365017,11.331133085250856,Rik gransumpskog,dårlig,2022
NINFP2410180727,Midt-Norge,Sørboreal sone (SB),1,0.0483705907857405,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,dårlig,2024
NINFP1910022775,Midt-Norge,Sørboreal sone (SB),0.9998,0.775758925433308,0.6346605428059896,9.350461395263672,Sørlig nedbørsmyr,dårlig,2019
NINFP2210089001,Midt-Norge,Nordboreal sone (NB),1,0.0394183451904095,0.19403215196397572,6.476105743408203,Semi-naturlig myr,god,2022
NINFP2110060161,Sørlandet,Boreonemoral sone (BN),0.23960000000000004,7.29173969302552,1.7234797159830728,10.968219366073608,Rik svartorstrandskog,dårlig,2021
NINFP2510192674,Sørlandet,Boreonemoral sone (BN),1,0.222386639909975,1.7234797159830728,10.968219366073608,Rik åpen sørlig jordvannsmyr,god,2025
NINFP2010014066,Nord-Norge,Mellomboreal sone (MB),0.5472,3.02117845847052,0.32338532765706385,6.634419552087784,Rik gråorsumpskog,moderat,2020
NINFP2010034109,Sørlandet,Boreonemoral sone (BN),1,0.825595560837772,1.7234797159830728,10.968219366073608,Sørlig nedbørsmyr,god,2020
NINFP2010046418,Sørlandet,Boreonemoral sone (BN),0.016100000000000003,9.99375858385163,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,moderat,2020
NINFP2110050432,Østlandet,Boreonemoral sone (BN),0.4655,6.1514820335623,1.559071621365017,11.331133085250856,Rik svartorsumpskog,sværtRedusert,2021
NINFP1810036874,Sørlandet,Boreonemoral sone (BN),0.9906,2.47323076035802,1.7234797159830728,10.968219366073608,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP2110056527,Nord-Norge,Nordboreal sone (NB),1,0.0100359684661623,0.30684792412651907,5.821801155090335,Rik åpen jordvannsmyr i nordboreal og lavalpin sone,god,2021
NINFP2210109387,Sørlandet,Boreonemoral sone (BN),0.6926,4.96594729902132,1.7234797159830728,10.968219366073608,Gammel fattig sumpskog,sværtRedusert,2022
NINFP2110026905,Midt-Norge,Sørboreal sone (SB),1,0.0925894163002634,0.6346605428059896,9.350461395263672,Sørlig slåttemyr,moderat,2021
NINFP1910019887,Nord-Norge,Mellomboreal sone (MB),1,0.328447081395782,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,moderat,2019
NINFP2210084531,Midt-Norge,Sørboreal sone (SB),0.9393,2.1416171953618,0.6346605428059896,9.350461395263672,Semi-naturlig myr,moderat,2022
NINFP2010024931,Nord-Norge,Mellomboreal sone (MB),1,0.0966297415538557,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2020
NINFP2410152103,Vestlandet,Sørboreal sone (SB),1,0.0100939741567592,0.1146388922797309,10.6534990234375,Terrengdekkende myr,god,2024
NINFP1810028472,Nord-Norge,Mellomboreal sone (MB),0.9904,0.840145969157477,0.32338532765706385,6.634419552087784,Kaldkilde under skoggrensa,god,2018
NINFP2110014801,Vestlandet,Boreonemoral sone (BN),1,0.0155103351215479,0.11622073703342016,11.204487661361696,Sørlig nedbørsmyr,god,2021
NINFP2210101472,Østlandet,Boreonemoral sone (BN),0.20820000000000005,7.66615370936059,1.559071621365017,11.331133085250856,Saltpåvirket svartorstrandskog,moderat,2022
NINFP1810018624,Østlandet,Sørboreal sone (SB),0.985,2.75895981255001,1.82999516805013,11.313953018188476,Kalkrik myr- og sumpskogsmark,sværtRedusert,2018
NINFP2110043151,Sørlandet,Nordboreal sone (NB),0.9998,0.28620976881574,0.16949232313368057,6.457159194946289,Slåttemyr,dårlig,2021
NINFP1810042650,Østlandet,Sørboreal sone (SB),1,0.812274697908071,1.82999516805013,11.313953018188476,Rik åpen sørlig jordvannsmyr,god,2018
NINFP2010024627,Nord-Norge,Mellomboreal sone (MB),1,0.0328655410048668,0.32338532765706385,6.634419552087784,Rik åpen jordvannsmyr i mellomboreal sone,god,2020
NINFP2510217346,Sørlandet,Boreonemoral sone (BN),0.04569999999999996,9.21246819793083,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,dårlig,2025
NINFP2010025655,Midt-Norge,Sørboreal sone (SB),1,0.440051498890598,0.6346605428059896,9.350461395263672,Semi-naturlig myr,dårlig,2020
NINFP2210076260,Nord-Norge,Sørboreal sone (SB),1,0.0101259363865376,0.16896093156602648,6.985200634002686,Høgereligende og nordlig nedbørsmyr,god,2022
NINFP2410165973,Midt-Norge,Mellomboreal sone (MB),1,0.634656216068945,0.5928209092881944,7.7255006103515615,Gammel fattig sumpskog,god,2024
NINFP1810021142,Midt-Norge,Boreonemoral sone (BN),1,0.0657418076570404,0.0364764059914483,8.505414155006413,Kystnedbørsmyr,god,2018
NINFP1810011111,Østlandet,Sørboreal sone (SB),1,1.65737441584059,1.82999516805013,11.313953018188476,"Flommyr, myrkant og myrskogsmark",dårlig,2018
NINFP2310144588,Sørlandet,Boreonemoral sone (BN),0.7906,4.43622665826468,1.7234797159830728,10.968219366073608,Rik svartorsumpskog,moderat,2023
