"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP2410179030",3.12971938179391,1.5217359662056,1930,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310141247",1.86004541819773,0.828997254371643,24935,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010019221",1.01279500504083,0.356578886508942,79,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010053889",8.99972223257532,9.54256105422974,9026,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010007720",2.6302340112734,1.52515316009521,4558,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210113613",6.52366700570098,6.46908712387085,13722,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410171285",4.51911786780075,4.67333555221558,5087,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810020822",0.339831866774105,0.0109170549549162,50038,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810020855",8.87802722971833,9.31654024124146,55858,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410177098",9.8117565299674,10.7678837776184,3600,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210082253",9.71332714085332,10.1664938926697,18956,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410164251",2.73488482270036,1.38530021905899,7260,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310142833",0.995745701669216,0.0265144892036915,2261,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810041972",4.53712845268157,3.32013654708862,112139,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010030131",0.0197845597898143,0.0102017028257251,53751,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410182832",10.4077649256937,11.0353507995605,16141,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810013960",0.261037040461344,0.011257391422987,151376,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810028334",0.124935770508861,0.0113047859631479,158516,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810012739",4.52934106279088,3.89810609817505,27721,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410172234",2.06743485278763,1.03584313392639,21441,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210099435",5.27546518491133,5.59381771087646,4349,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410164076",2.20080762703297,0.437749654054642,4857,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2410170336",0.552843880014065,0.0107888458296657,720794,22,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810012659",7.47660391751006,7.88519549369812,22576,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910016076",11.4168000683759,12.1870822906494,12359,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110065232",1.13167706029933,0.117076575756073,4158,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010053882",6.91756842509867,5.36950159072876,67178,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810022474",0.196782174746828,0.0150905582122505,3156,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210109340",0.0759251917930538,0.0109660853631794,2220,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910029377",6.90093750735313,7.36527967453003,11683,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810018333",3.59837801065506,3.2673978805542,28350,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510196821",2.43326911444105,0.328705042600632,81887,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1910061189",2.33819375900502,0.024292042478919,4813,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010025093",0.0412380801478871,0.010087844915688,40058,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010005995",6.87329334858207,7.28258562088013,13386,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510201649",0.773777697221939,0.0206821691244841,2223,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110014318",3.12601098610909,2.20508575439453,35732,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2010030212",0.0160876591652005,0.0100909899920225,33192,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210085060",7.65935750666156,8.27341222763062,9580,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810042909",9.77863499116312,10.3332018852234,15786,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310143309",0.123824055233901,0.0117363911122084,9350,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810044426",5.1727033725868,4.23645257949829,5029,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2210095884",1.14362675672978,0.0742591880261898,263070,12,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2310127993",0.853573019600228,0.0164623819291592,5503,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510201719",0.0194436093480586,0.0101048685610294,30987,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110011568",0.0101947254854284,0.0101443072780967,2480,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810028337",2.23473614062997,0.366357833147049,42981,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP1810024565",2.97628714771664,1.92451775074005,39984,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2510195932",6.16639383189766,6.17682862281799,10976,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110038273",0.409391395656589,0.0105722681619227,41508,10,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
"NINFP2110011157",3.44884394651029,3.30451607704163,6919,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Ostlandet"
