"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP1910031918",0.0313032472423224,0.0104254577308893,8444,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2110060250",0.256751741765395,0.0136822233907878,10462,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410180067",4.26827430750991,3.53046655654907,54599,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2110044112",0.427697228919349,0.0103917997330427,128432,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510208371",0.307638294746621,0.0133395586162806,40163,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810036420",0.0107252187730801,0.0100551024079323,125653,10,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310143388",0.018870358631389,0.0100596724078059,850781,28,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1910045797",1.15949394170797,0.0953612886369228,247928,14,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510219008",2.9322077997328,1.8632720708847,26090,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410177087",3.46934725391668,1.17130637168884,17245,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510192483",0.265396149753552,0.0118093676865101,11611,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810019822",1.27887129754851,0.143559858202934,42225,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310139440",0.161935775842487,0.011309526860714,9146,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410163214",0.0463170491170194,0.0106148850172758,9784,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410149232",0.725636137837082,0.0105061098001897,40426,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2010047425",1.32563541467575,0.252898558974266,18790,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1810021401",0.231898287874228,0.0106875263154507,196298,14,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP1910014906",0.0101134971833317,0.0100645693019032,5186,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2510194659",0.188336643994809,0.0105768693611026,60104,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2310134677",0.0101033680908146,0.0100808069109917,10831,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410176497",0.10881380622383,0.0105010084807873,4951,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
"NINFP2410163160",0.0118675940630773,0.0101770926266909,5095,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Midt-Norge"
