"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP2310124711",0.0118705346590751,0.0104434192180634,30839,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810014842",3.47477509457617,2.24387836456299,8403,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810044337",0.441776136885535,0.0204787058755755,355530,16,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810016443",0.0100186337224693,0.0100182313472033,4793,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2210106792",0.0100512555883765,0.010044360999018,14296,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810002254",0.563712253417002,0.18471022695303,82,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1910029051",0.0979166906623888,0.010461060795933,15748,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2210104698",1.73019707929023,0.0234948806464672,9379,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310124982",2.82632152581567,1.8758692741394,47763,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2410172372",0.177307520808075,0.0102235907688737,15502,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810039881",0.592530828741288,0.0103275831788778,175730,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1910003076",0.0109642139142376,0.0100565096363425,13915,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810017314",1.15849277809241,0.130449891090393,8764,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810043307",0.12876051315051,0.0103582795709372,296835,17,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2310118246",1.6104536137938,0.247811317443848,35745,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810043301",0.0953302063219901,0.010411789175123,40888,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1910008021",0.0143307171572379,0.010486560408026,1670,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1910039583",0.492973631611195,0.0131788160651922,17631,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810042819",1.9475083643492,1.63698101043701,9033,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2010005014",0.194398512087389,0.010656195692718,9504,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP1810044012",0.0111241287613408,0.0102256815880537,46893,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2210078178",5.27540210019278,5.31660890579224,5020,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
"NINFP2010023936",0.0558136800135604,0.0104030417278409,6159,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Vestlandet"
