system:index,region,vegClimZoneLab,index,pop,ref,skog,ssbid
5775,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5775
5776,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5776
5777,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5777
5778,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5778
5779,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5779
5780,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5780
5781,Midt-Norge,Boreonemoral sone (BN),0.9771,1.0204811096191406,0.0364764059914483,8.505414155006413,5781
5782,Midt-Norge,Boreonemoral sone (BN),1,0.1043996810913086,0.0364764059914483,8.505414155006413,5782
5783,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5783
5784,Midt-Norge,Boreonemoral sone (BN),1,0.04878044128417969,0.0364764059914483,8.505414155006413,5784
5785,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5785
5786,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5786
5787,Midt-Norge,Boreonemoral sone (BN),1,0.05104637145996094,0.0364764059914483,8.505414155006413,5787
5788,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5788
5789,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5789
5790,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5790
5791,Midt-Norge,Boreonemoral sone (BN),1,0.05662345886230469,0.0364764059914483,8.505414155006413,5791
5792,Midt-Norge,Boreonemoral sone (BN),1,0.12035274505615234,0.0364764059914483,8.505414155006413,5792
5793,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5793
5794,Midt-Norge,Boreonemoral sone (BN),1,0.08912330865859985,0.0364764059914483,8.505414155006413,5794
5795,Midt-Norge,Boreonemoral sone (BN),0.9886,0.7779216766357422,0.0364764059914483,8.505414155006413,5795
5796,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5796
5797,Midt-Norge,Boreonemoral sone (BN),1,0.042247772216796875,0.0364764059914483,8.505414155006413,5797
5798,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5798
5799,Midt-Norge,Boreonemoral sone (BN),1,0.0457305908203125,0.0364764059914483,8.505414155006413,5799
5800,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5800
5801,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5801
5802,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5802
5803,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5803
5804,Midt-Norge,Boreonemoral sone (BN),1,0.07044410705566406,0.0364764059914483,8.505414155006413,5804
5805,Midt-Norge,Boreonemoral sone (BN),1,0.054039955139160156,0.0364764059914483,8.505414155006413,5805
5806,Midt-Norge,Boreonemoral sone (BN),1,0.047272682189941406,0.0364764059914483,8.505414155006413,5806
5807,Midt-Norge,Boreonemoral sone (BN),1,0.038489341735839844,0.0364764059914483,8.505414155006413,5807
5808,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5808
5809,Midt-Norge,Boreonemoral sone (BN),1,0.05423545837402344,0.0364764059914483,8.505414155006413,5809
5810,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5810
5811,Midt-Norge,Boreonemoral sone (BN),1,0.04575347900390625,0.0364764059914483,8.505414155006413,5811
5812,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5812
5813,Midt-Norge,Boreonemoral sone (BN),0.08530000000000004,6.341726303100586,0.0364764059914483,8.505414155006413,5813
5814,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5814
5815,Midt-Norge,Boreonemoral sone (BN),0.053300000000000014,6.770702362060547,0.0364764059914483,8.505414155006413,5815
5816,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5816
5817,Midt-Norge,Boreonemoral sone (BN),1,0.06060981750488281,0.0364764059914483,8.505414155006413,5817
5818,Midt-Norge,Boreonemoral sone (BN),0.9373,1.5210399627685547,0.0364764059914483,8.505414155006413,5818
5819,Midt-Norge,Boreonemoral sone (BN),1,0.05999565124511719,0.0364764059914483,8.505414155006413,5819
5820,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5820
5821,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5821
5822,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5822
5823,Midt-Norge,Boreonemoral sone (BN),0.8542,2.1550121307373047,0.0364764059914483,8.505414155006413,5823
5824,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5824
5825,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5825
5826,Midt-Norge,Boreonemoral sone (BN),0.9997,0.21732330322265625,0.0364764059914483,8.505414155006413,5826
5827,Midt-Norge,Boreonemoral sone (BN),0.795,2.4976806640625,0.0364764059914483,8.505414155006413,5827
5828,Midt-Norge,Boreonemoral sone (BN),0.9889,0.7721014022827148,0.0364764059914483,8.505414155006413,5828
5829,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5829
5830,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5830
5831,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5831
5832,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5832
5833,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5833
5834,Midt-Norge,Boreonemoral sone (BN),1,0.03790092468261719,0.0364764059914483,8.505414155006413,5834
5835,Midt-Norge,Boreonemoral sone (BN),0.9997,0.199310302734375,0.0364764059914483,8.505414155006413,5835
5836,Midt-Norge,Boreonemoral sone (BN),1,0.075897216796875,0.0364764059914483,8.505414155006413,5836
5837,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5837
5838,Midt-Norge,Boreonemoral sone (BN),0.5192,3.779144287109375,0.0364764059914483,8.505414155006413,5838
5839,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5839
5840,Midt-Norge,Boreonemoral sone (BN),1,0.05070686340332031,0.0364764059914483,8.505414155006413,5840
5841,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5841
5842,Midt-Norge,Boreonemoral sone (BN),0.4658,4.014803886413574,0.0364764059914483,8.505414155006413,5842
5843,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5843
5844,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5844
5845,Midt-Norge,Boreonemoral sone (BN),0.9998,0.18342208862304688,0.0364764059914483,8.505414155006413,5845
5846,Midt-Norge,Boreonemoral sone (BN),0.6294,3.2947235107421875,0.0364764059914483,8.505414155006413,5846
5847,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5847
5848,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5848
5849,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5849
5850,Midt-Norge,Boreonemoral sone (BN),1,0.0644540786743164,0.0364764059914483,8.505414155006413,5850
5851,Midt-Norge,Boreonemoral sone (BN),0.9132,1.7354164123535156,0.0364764059914483,8.505414155006413,5851
5852,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5852
5853,Midt-Norge,Boreonemoral sone (BN),1,0.05291748046875,0.0364764059914483,8.505414155006413,5853
5854,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5854
5855,Midt-Norge,Boreonemoral sone (BN),1,0.054630279541015625,0.0364764059914483,8.505414155006413,5855
5856,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5856
5857,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5857
5858,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5858
5859,Midt-Norge,Boreonemoral sone (BN),0.9999,0.12958717346191406,0.0364764059914483,8.505414155006413,5859
5860,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5860
5861,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5861
5862,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5862
5863,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5863
5864,Midt-Norge,Boreonemoral sone (BN),0.25439999999999996,5.051460266113281,0.0364764059914483,8.505414155006413,5864
5865,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5865
5866,Midt-Norge,Boreonemoral sone (BN),1,0.08932018280029297,0.0364764059914483,8.505414155006413,5866
5867,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5867
5868,Midt-Norge,Boreonemoral sone (BN),0.8722,2.038026809692383,0.0364764059914483,8.505414155006413,5868
5869,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5869
5870,Midt-Norge,Boreonemoral sone (BN),1,0.09866523742675781,0.0364764059914483,8.505414155006413,5870
5871,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5871
5872,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5872
5873,Midt-Norge,Boreonemoral sone (BN),1,0.0640249252319336,0.0364764059914483,8.505414155006413,5873
5874,Midt-Norge,Boreonemoral sone (BN),0.9999,0.16456317901611328,0.0364764059914483,8.505414155006413,5874
5875,Midt-Norge,Boreonemoral sone (BN),1,0.049114227294921875,0.0364764059914483,8.505414155006413,5875
5876,Midt-Norge,Boreonemoral sone (BN),1,0.051383018493652344,0.0364764059914483,8.505414155006413,5876
5877,Midt-Norge,Boreonemoral sone (BN),0.9998,0.17511558532714844,0.0364764059914483,8.505414155006413,5877
5878,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5878
5879,Midt-Norge,Boreonemoral sone (BN),0.8067,2.4339675903320313,0.0364764059914483,8.505414155006413,5879
5880,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5880
5881,Midt-Norge,Boreonemoral sone (BN),0.09250000000000003,6.262233734130859,0.0364764059914483,8.505414155006413,5881
5882,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5882
5883,Midt-Norge,Boreonemoral sone (BN),0.9693,1.1446895599365234,0.0364764059914483,8.505414155006413,5883
5884,Midt-Norge,Boreonemoral sone (BN),1,0.04128551483154297,0.0364764059914483,8.505414155006413,5884
5885,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5885
5886,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5886
5887,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5887
5888,Midt-Norge,Boreonemoral sone (BN),1,0.06192779541015625,0.0364764059914483,8.505414155006413,5888
5889,Midt-Norge,Boreonemoral sone (BN),1,0.043277740478515625,0.0364764059914483,8.505414155006413,5889
5890,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5890
5891,Midt-Norge,Boreonemoral sone (BN),1,0.040228843688964844,0.0364764059914483,8.505414155006413,5891
5892,Midt-Norge,Boreonemoral sone (BN),0.8685,2.062835693359375,0.0364764059914483,8.505414155006413,5892
5893,Midt-Norge,Boreonemoral sone (BN),0.02729999999999999,7.283263206481934,0.0364764059914483,8.505414155006413,5893
5894,Midt-Norge,Boreonemoral sone (BN),1,0.07234001159667969,0.0364764059914483,8.505414155006413,5894
5895,Midt-Norge,Boreonemoral sone (BN),0.9994,0.26125621795654297,0.0364764059914483,8.505414155006413,5895
5896,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5896
5897,Midt-Norge,Boreonemoral sone (BN),1,0.060952186584472656,0.0364764059914483,8.505414155006413,5897
5898,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5898
5899,Midt-Norge,Boreonemoral sone (BN),0.05820000000000003,6.694348335266113,0.0364764059914483,8.505414155006413,5899
5900,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5900
5901,Midt-Norge,Boreonemoral sone (BN),1,0.049285888671875,0.0364764059914483,8.505414155006413,5901
5902,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5902
5903,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5903
5904,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5904
5905,Midt-Norge,Boreonemoral sone (BN),0.8208,2.354620933532715,0.0364764059914483,8.505414155006413,5905
5906,Midt-Norge,Boreonemoral sone (BN),0.9999,0.12372398376464844,0.0364764059914483,8.505414155006413,5906
5907,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5907
5908,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5908
5909,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5909
5910,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5910
5911,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5911
5912,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5912
5913,Midt-Norge,Boreonemoral sone (BN),0.7957,2.494190216064453,0.0364764059914483,8.505414155006413,5913
5914,Midt-Norge,Boreonemoral sone (BN),1,0.03983116149902344,0.0364764059914483,8.505414155006413,5914
5915,Midt-Norge,Boreonemoral sone (BN),0.15890000000000004,5.669818878173828,0.0364764059914483,8.505414155006413,5915
5916,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5916
5917,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5917
5918,Midt-Norge,Boreonemoral sone (BN),0.9991,0.2995791435241699,0.0364764059914483,8.505414155006413,5918
5919,Midt-Norge,Boreonemoral sone (BN),1,0.03779411315917969,0.0364764059914483,8.505414155006413,5919
5920,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5920
5921,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5921
5922,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5922
5923,Midt-Norge,Boreonemoral sone (BN),1,0.054126739501953125,0.0364764059914483,8.505414155006413,5923
5924,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5924
5925,Midt-Norge,Boreonemoral sone (BN),1,0.09549713134765625,0.0364764059914483,8.505414155006413,5925
5926,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5926
5927,Midt-Norge,Boreonemoral sone (BN),1,0.05020332336425781,0.0364764059914483,8.505414155006413,5927
5928,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5928
5929,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5929
5930,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5930
5931,Midt-Norge,Boreonemoral sone (BN),1,0.06757020950317383,0.0364764059914483,8.505414155006413,5931
5932,Midt-Norge,Boreonemoral sone (BN),1,0.038077354431152344,0.0364764059914483,8.505414155006413,5932
5933,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5933
5934,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5934
5935,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5935
5936,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5936
5937,Midt-Norge,Boreonemoral sone (BN),0.9996,0.23856735229492188,0.0364764059914483,8.505414155006413,5937
5938,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5938
5939,Midt-Norge,Boreonemoral sone (BN),1,0.059212684631347656,0.0364764059914483,8.505414155006413,5939
5940,Midt-Norge,Boreonemoral sone (BN),1,0.036960601806640625,0.0364764059914483,8.505414155006413,5940
5941,Midt-Norge,Boreonemoral sone (BN),0.9999,0.15359020233154297,0.0364764059914483,8.505414155006413,5941
5942,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5942
5943,Midt-Norge,Boreonemoral sone (BN),1,0.05088615417480469,0.0364764059914483,8.505414155006413,5943
5944,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5944
5945,Midt-Norge,Boreonemoral sone (BN),0.08579999999999999,6.335821151733398,0.0364764059914483,8.505414155006413,5945
5946,Midt-Norge,Boreonemoral sone (BN),1,0.04456806182861328,0.0364764059914483,8.505414155006413,5946
5947,Midt-Norge,Boreonemoral sone (BN),1,0.049869537353515625,0.0364764059914483,8.505414155006413,5947
5948,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5948
5949,Midt-Norge,Boreonemoral sone (BN),0.5486,3.6505126953125,0.0364764059914483,8.505414155006413,5949
5950,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5950
5951,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5951
5952,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5952
5953,Midt-Norge,Boreonemoral sone (BN),1,0.03968530893325806,0.0364764059914483,8.505414155006413,5953
5954,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5954
5955,Midt-Norge,Boreonemoral sone (BN),1,0.05287361145019531,0.0364764059914483,8.505414155006413,5955
5956,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5956
5957,Midt-Norge,Boreonemoral sone (BN),1,0.052196502685546875,0.0364764059914483,8.505414155006413,5957
5958,Midt-Norge,Boreonemoral sone (BN),1,0.06908416748046875,0.0364764059914483,8.505414155006413,5958
5959,Midt-Norge,Boreonemoral sone (BN),1,0.059927940368652344,0.0364764059914483,8.505414155006413,5959
5960,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5960
5961,Midt-Norge,Boreonemoral sone (BN),1,0.05826759338378906,0.0364764059914483,8.505414155006413,5961
5962,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5962
5963,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5963
5964,Midt-Norge,Boreonemoral sone (BN),1,0.05144691467285156,0.0364764059914483,8.505414155006413,5964
5965,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5965
5966,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5966
5967,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5967
5968,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5968
5969,Midt-Norge,Boreonemoral sone (BN),0.9999,0.15410804748535156,0.0364764059914483,8.505414155006413,5969
5970,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5970
5971,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5971
5972,Midt-Norge,Boreonemoral sone (BN),1,0.040511131286621094,0.0364764059914483,8.505414155006413,5972
5973,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5973
5974,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5974
5975,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5975
5976,Midt-Norge,Boreonemoral sone (BN),1,0.09967231750488281,0.0364764059914483,8.505414155006413,5976
5977,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5977
5978,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5978
5979,Midt-Norge,Boreonemoral sone (BN),0.9997,0.20425033569335938,0.0364764059914483,8.505414155006413,5979
5980,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5980
5981,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5981
5982,Midt-Norge,Boreonemoral sone (BN),1,0.055815696716308594,0.0364764059914483,8.505414155006413,5982
5983,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5983
5984,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5984
5985,Midt-Norge,Boreonemoral sone (BN),0.994,0.60997772216796875,0.0364764059914483,8.505414155006413,5985
5986,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5986
5987,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5987
5988,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5988
5989,Midt-Norge,Boreonemoral sone (BN),0.9998,0.16926336288452148,0.0364764059914483,8.505414155006413,5989
5990,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5990
5991,Midt-Norge,Boreonemoral sone (BN),0.13170000000000004,5.8874053955078125,0.0364764059914483,8.505414155006413,5991
5992,Midt-Norge,Boreonemoral sone (BN),0.9214,1.6668777465820313,0.0364764059914483,8.505414155006413,5992
5993,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5993
5994,Midt-Norge,Boreonemoral sone (BN),1,0.055164337158203125,0.0364764059914483,8.505414155006413,5994
5995,Midt-Norge,Boreonemoral sone (BN),1,0.065326690673828125,0.0364764059914483,8.505414155006413,5995
5996,Midt-Norge,Boreonemoral sone (BN),0.016599999999999948,7.595626354217529,0.0364764059914483,8.505414155006413,5996
5997,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5997
5998,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,5998
5999,Midt-Norge,Boreonemoral sone (BN),1,0.06146430969238281,0.0364764059914483,8.505414155006413,5999
6000,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,6000
6001,Midt-Norge,Boreonemoral sone (BN),1,0.06925678253173828,0.0364764059914483,8.505414155006413,6001
6002,Midt-Norge,Boreonemoral sone (BN),0.9812,0.94455718994140625,0.0364764059914483,8.505414155006413,6002
6003,Midt-Norge,Boreonemoral sone (BN),1,0.06193351745605469,0.0364764059914483,8.505414155006413,6003
6004,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,6004
6005,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,6005
6006,Midt-Norge,Boreonemoral sone (BN),1,0.08697509765625,0.0364764059914483,8.505414155006413,6006
6007,Midt-Norge,Boreonemoral sone (BN),1,0.0364764059914483,0.0364764059914483,8.505414155006413,6007
7010,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7010
7011,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7011
7012,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7012
7013,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7013
7014,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7014
7015,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7015
7016,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7016
7017,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7017
7018,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7018
7019,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7019
7020,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7020
7021,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7021
7022,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7022
7023,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7023
7024,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7024
7025,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7025
7026,Midt-Norge,Mellomboreal sone (MB),1,0.5928209092881944,0.5928209092881944,7.7255006103515615,7026
